FK_DIM_TID;FK_DIM_TIME;VOLUM;PRIS;BELOP_KRAFT;Dag;Måned;År;Dato;UkedagNr;Ukedag;UkeHelg;Helligdag;Uke
20190922;4;2,236;0,29777;0,6658;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;5;2,162;0,2905;0,6281;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;6;2,074;0,28212;0,5851;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;7;2,235;0,28661;0,6406;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;8;3,911;0,27754;1,0855;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;9;3,344;0,2891;0,9668;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;10;3,177;0,27664;0,8789;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;11;1;0,27714;0,2771;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;12;0,391;0,27375;0,107;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;13;0,978;0,26089;0,2552;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;14;3,087;0,26358;0,8137;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;15;3,62;0,27873;1,009;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;16;3,547;0,30186;1,0707;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;17;0,73;0,31542;0,2303;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;18;1,355;0,31821;0,4312;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;19;1,529;0,31911;0,4879;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;20;2,299;0,31632;0,7272;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;21;1,378;0,31462;0,4335;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;22;1,585;0,31382;0,4974;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190922;23;2,96;0,30874;0,9139;22;9;2019;22.09.2019;7;Søndag;Helg;Helligdag;38
20190923;0;1,723;0,28422;0,4897;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;1;2,034;0,27116;0,5515;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;2;2,309;0,27295;0,6302;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;3;1,678;0,27116;0,455;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;4;2,932;0,27514;0,8067;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;5;2,331;0,30326;0,7069;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;6;1,779;0,31243;0,5558;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;7;4,104;0,31582;1,2961;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;8;3,815;0,31622;1,2064;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;9;1,762;0,31592;0,5567;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;10;1,516;0,31532;0,478;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;11;1,293;0,31462;0,4068;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;12;0,613;0,31432;0,1927;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;13;1,627;0,31402;0,5109;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;14;1,173;0,31372;0,368;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;15;0,906;0,31372;0,2842;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;16;2,318;0,31372;0,7272;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;17;2,42;0,31402;0,7599;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;18;1,003;0,31432;0,3153;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;19;1,393;0,31472;0,4384;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;20;2,616;0,31711;0,8296;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;21;4,123;0,31592;1,3025;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;22;3,034;0,31562;0,9576;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190923;23;2,332;0,31343;0,7309;23;9;2019;23.09.2019;1;Mandag;Ukedag;Normaldag;39
20190924;0;2,825;0,31619;0,8932;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;1;1,815;0,3106;0,5637;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;2;2,355;0,3094;0,7286;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;3;1,992;0,3094;0,6163;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;4;2,683;0,3076;0,8253;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;5;2,356;0,31289;0,7372;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;6;2,888;0,32048;0,9255;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;7;3,952;0,32418;1,2812;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;8;3,8;0,32588;1,2383;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;9;2,061;0,32488;0,6696;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;10;1,505;0,32368;0,4871;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;11;1,231;0,32338;0,3981;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;12;1,639;0,32288;0,5292;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;13;1,854;0,32248;0,5979;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;14;0,97;0,32238;0,3127;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;15;1,477;0,32178;0,4753;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;16;0,754;0,32188;0,2427;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;17;1,662;0,32158;0,5345;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;18;1,586;0,32218;0,511;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;19;1,737;0,32228;0,5598;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;20;2,439;0,32418;0,7907;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;21;3,504;0,32268;1,1307;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;22;3,815;0,32198;1,2284;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190924;23;1,054;0,31159;0,3284;24;9;2019;24.09.2019;2;Tirsdag;Ukedag;Normaldag;39
20190925;0;1,892;0,31169;0,5897;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;1;2,01;0,30911;0,6213;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;2;2,305;0,30245;0,6971;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;3;2,592;0,29987;0,7773;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;4;2,236;0,30325;0,6781;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;5;1,785;0,30851;0,5507;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;6;2,502;0,31993;0,8005;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;7;4,637;0,3246;1,5052;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;8;3,491;0,32728;1,1425;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;9;2,879;0,32569;0,9377;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;10;1,947;0,3233;0,6295;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;11;1,158;0,32211;0,373;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;12;1,645;0,32132;0,5286;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;13;2,251;0,32152;0,7237;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;14;0,827;0,32162;0,266;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;15;1,372;0,32172;0,4414;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;16;2,234;0,32172;0,7187;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;17;3,05;0,32182;0,9816;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;18;1,873;0,32182;0,6028;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;19;2,257;0,32221;0,7272;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;20;1,395;0,32142;0,4484;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;21;1,511;0,32042;0,4842;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;22;1,575;0,31993;0,5039;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190925;23;1,884;0,31794;0,599;25;9;2019;25.09.2019;3;Onsdag;Ukedag;Normaldag;39
20190926;0;1,948;0,31391;0,6115;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;1;2,023;0,31302;0,6332;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;2;1,59;0,30865;0,4908;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;3;2,119;0,30517;0,6467;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;4;3,023;0,30686;0,9276;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;5;1,626;0,31431;0,5111;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;6;2,106;0,32017;0,6743;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;7;4,002;0,32285;1,292;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;8;3,112;0,32404;1,0084;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;9;2,436;0,32265;0,786;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;10;1,564;0,32225;0,504;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;11;0,991;0,32175;0,3189;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;12;1,351;0,32126;0,434;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;13;1,81;0,32106;0,5811;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;14;1,425;0,32106;0,4575;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;15;0,781;0,32136;0,251;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;16;1,452;0,32165;0,467;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;17;2,062;0,32155;0,663;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;18;1,302;0,32185;0,419;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;19;1,441;0,32215;0,4642;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;20;2,146;0,32235;0,6918;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;21;1,738;0,31887;0,5542;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;22;3,643;0,31282;1,1396;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190926;23;1,505;0,3019;0,4544;26;9;2019;26.09.2019;4;Torsdag;Ukedag;Normaldag;39
20190927;0;0,897;0,29717;0,2666;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;1;1,762;0,2837;0,4999;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;2;2,743;0,29271;0,8029;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;3;2,004;0,30311;0,6074;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;4;1,21;0,30974;0,3748;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;5;1,733;0,31647;0,5484;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;6;2,082;0,33182;0,6908;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;7;3,578;0,33846;1,211;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;8;3,501;0,33935;1,1881;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;9;2,734;0,33846;0,9253;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;10;0,712;0,33737;0,2402;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;11;1,209;0,33598;0,4062;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;12;1,068;0,33242;0,355;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;13;1,521;0,32806;0,499;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;14;1,191;0,32053;0,3818;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;15;2,02;0,32618;0,6589;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;16;2,937;0,32737;0,9615;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;17;1,958;0,33073;0,6476;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;18;1,947;0,33034;0,6432;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;19;2,453;0,33073;0,8113;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;20;2,529;0,33113;0,8374;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;21;2,337;0,32895;0,7688;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;22;2,933;0,3239;0,95;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190927;23;1,584;0,30756;0,4872;27;9;2019;27.09.2019;5;Fredag;Ukedag;Normaldag;39
20190928;0;3,946;0,31308;1,2354;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;1;1,313;0,30623;0,4021;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;2;1,464;0,29393;0,4303;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;3;2,237;0,27646;0,6184;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;4;1,617;0,27875;0,4507;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;5;2,715;0,28053;0,7616;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;6;1,642;0,27884;0,4579;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;7;1,673;0,29383;0,4916;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;8;1,843;0,31169;0,5744;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;9;2,359;0,32737;0,7723;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;10;1,576;0,31854;0,502;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;11;1,527;0,31139;0,4755;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;12;2,42;0,30594;0,7404;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;13;1,908;0,30058;0,5735;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;14;2,417;0,2977;0,7195;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;15;3,094;0,2971;0,9192;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;16;1,608;0,30504;0,4905;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;17;2,248;0,32032;0,7201;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;18;4,22;0,33352;1,4075;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;19;2,445;0,3365;0,8227;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;20;2,356;0,32658;0,7694;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;21;2,57;0,30266;0,7778;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;22;1,108;0,29472;0,3265;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190928;23;1,489;0,29621;0,4411;28;9;2019;28.09.2019;6;Lørdag;Helg;Normaldag;39
20190929;0;1,012;0,30539;0,3091;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;1;2,047;0,29903;0,6121;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;2;1,911;0,28413;0,543;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;3;1,734;0,2727;0,4729;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;4;1,551;0,27548;0,4273;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;5;2,518;0,28184;0,7097;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;6;2,312;0,28671;0,6629;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;7;1,54;0,29347;0,4519;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;8;1,856;0,30172;0,56;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;9;2,09;0,31305;0,6543;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;10;2,235;0,31812;0,711;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;11;1,328;0,31702;0,421;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;12;2,411;0,31603;0,7619;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;13;2,604;0,31434;0,8185;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;14;2,169;0,31454;0,6822;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;15;4,33;0,31354;1,3576;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;16;3,387;0,31523;1,0677;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;17;1,135;0,32239;0,3659;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;18;4,231;0,33243;1,4065;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;19;5,871;0,33918;1,9913;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;20;3,989;0,3362;1,3411;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;21;1,81;0,32706;0,592;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;22;1,43;0,31742;0,4539;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190929;23;0,947;0,29516;0,2795;29;9;2019;29.09.2019;7;Søndag;Helg;Helligdag;39
20190930;0;1,905;0,28582;0,5445;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;1;2,137;0,27151;0,5802;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;2;1,916;0,26664;0,5109;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;3;1,615;0,26962;0,4354;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;4;2,792;0,27797;0,7761;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;5;2,158;0,31016;0,6693;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;6;1,684;0,33203;0,5591;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;7;3,831;0,34356;1,3162;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;8;4,314;0,35161;1,5168;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;9;3,483;0,33948;1,1824;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;10;2,641;0,3374;0,8911;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;11;2,005;0,3362;0,6741;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;12;1,291;0,336;0,4338;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;13;1,462;0,33521;0,4901;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;14;2,695;0,33362;0,8991;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;15;1,412;0,33074;0,467;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;16;3,574;0,33282;1,1895;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;17;3,864;0,34306;1,3256;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;18;2,314;0,34614;0,801;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;19;3,187;0,34912;1,1126;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;20;4,936;0,34813;1,7184;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;21;2,711;0,34167;0,9263;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;22;2,977;0,33461;0,9961;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20190930;23;3,86;0,32;1,2352;30;9;2019;30.09.2019;1;Mandag;Ukedag;Normaldag;40
20191001;0;2,919;0,31809;0,9285;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;1;1,922;0,30996;0,5957;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;2;2,565;0,29786;0,764;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;3;2,337;0,29945;0,6998;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;4;2,179;0,3055;0,6657;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;5;2,811;0,32731;0,9201;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;6;2,526;0,33812;0,8541;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;7;3,834;0,34943;1,3397;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;8;3,769;0,35101;1,323;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;9;3,124;0,35012;1,0938;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;10;1,388;0,34913;0,4846;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;11;1,58;0,34774;0,5494;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;12;1,993;0,34695;0,6915;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;13;1,984;0,34576;0,686;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;14;1,395;0,34645;0,4833;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;15;2,206;0,34635;0,764;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;16;1,997;0,34615;0,6913;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;17;2,435;0,34655;0,8438;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;18;2,152;0,34645;0,7456;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;19;2,907;0,34794;1,0115;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;20;3,683;0,34824;1,2826;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;21;2,334;0,34229;0,7989;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;22;3,748;0,33693;1,2628;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191001;23;3,486;0,32573;1,1355;1;10;2019;01.10.2019;2;Tirsdag;Ukedag;Normaldag;40
20191002;0;4,442;0,33148;1,4724;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;1;3,416;0,32034;1,0943;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;2;1,793;0,31009;0,556;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;3;2,238;0,31159;0,6973;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;4;2,439;0,32034;0,7813;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;5;2,169;0,33626;0,7293;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;6;2,274;0,3479;0,7911;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;7;3,1;0,36909;1,1442;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;8;4,854;0,37327;1,8119;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;9;2,511;0,37088;0,9313;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;10;2,135;0,36859;0,7869;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;11;1,872;0,36441;0,6822;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;12;1,511;0,36093;0,5454;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;13;2,25;0,35397;0,7964;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;14;1,554;0,35039;0,5445;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
20191002;15;0,988;0,3474;0,3432;2;10;2019;02.10.2019;3;Onsdag;Ukedag;Normaldag;40
